KEY	DATA	ACONTECIMENTO	ÂMBITO	VALIDADO	FONTES	LEGENDAS	NOTAS	TIPO	LINK
1983123101	1983-12-31	Criação da Associação dos Antigos Alunos do ISCTE (AAAISCTE) neste ano	Iscte	sim	http://aaa.iscte.pt/quem.htm	Associação de Antigos Alunos do ISCTE (AAAISCTE		imagem	https://www.flickr.com/photos/iscteiul/52013754065/in/album-72177720298200772/
1984052900	1984-05-29	Regime jurídico do pessoal não docente do ISCTE	Iscte	sim	Decreto Lei 184/84 de 29 de Maio in Diário de Governo n.º 134, I Série, 29/05/1984, pp. 1726-1727 - acessível em https://files.dre.pt/1s/1984/05/12400/17261727.pdf	Decreto Lei 184/84 de 29 de Maio 		documento	https://files.dre.pt/1s/1984/05/12400/17261727.pdf
1984071800	1984-07-18	Criação da Associação de Estudos de História Contemporânea Portuguesa (Associação enquanto figurino organizativo para o CEHCP)	Iscte	sim	Registo on-line no site SGMAI Secretaria-Geral do Ministério de Administração interna; código de referência PT/SGMAI/GCLSB/H-B/001/03009, acessível em https://agc.sg.mai.gov.pt/details?id=576316&ht=governo Escritura notarial de 18/07/1984 da Associação de Estudos de História Contemporânea Portuguesa; Pinheiro, Magda e Ricardo Cordeiro, "Contributos dos investigadores do CEHC-IUL para o património científico do ISCTE-IUL (1975-2013)", Lisboa, ISCTE, 2015  - acessível em  https://repositorio.iscte-iul.pt/bitstream/10071/8940/3/Contributos%20dos%20Investigadores%20do%20CEHC-IUL%20para%20o%20Patrim%c3%b3nio%20Cient%c3%adfico%20do%20ISCTE-IUL_final.pdf	Registo on-line no site SGMAI Secretaria-Geral do Ministério de Administração interna; código de referência PT/SGMAI/GCLSB/H-B/001/03009; Escritura notarial de 18 de Julho de 1984 da Associação de Estudos de História Contemporânea Portuguesa enviada por mail de por MJV a JFB por mail a 03 de Março de 2022		pagina_web	https://agc.sg.mai.gov.pt/details?id=576316&ht=governo
1984073000	1984-07-30	José Manuel Prostes da Fonseca é presidente do Conselho Diretivo (eleito)	Iscte	sim	Termo de Posse a 30-07-1984.	Termo de Posse		imagem	https://www.flickr.com/photos/iscteiul/51971599230/in/album-72177720297729830/
1984073001	1984-07-30	Mário Pinto é Presidente do Conselho Pedagógico (reeleito) 	Iscte	sim	Termo de Posse a 30-07-1984.				
1984081200	1984-08-12	Carlos Lopes ganha medalha de ouro olímpica na maratona de Los Angeles	Nacional	sim		Entrevista: "Carlos Lopes - Medalha de Ouro"		video	https://www.youtube.com/watch?v=0E3dAy4yM6g
1984081200	1984-08-12	Carlos Lopes ganha medalha de ouro olímpica na maratona de Los Angeles	Nacional	sim		Carlos Lopes Comes Back To Win Marathon Gold		video	https://www.youtube.com/watch?v=7KjgvaAb1uE
1984081200	1984-08-12	Carlos Lopes ganha medalha de ouro olímpica na maratona de Los Angeles	Nacional	sim		Carlos Lopes: o Homem da Maratona		video	https://www.youtube.com/watch?v=r878QTiOrYY
1984123100	1984-12-31	Criação do Centro Interdisciplinar de Estudos Económicos (CIDEC) neste ano	Iscte	sim	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte	Centro Interdisciplinar de EStudos Económicos (CIDEC)		pagina_web	https://www.iscte-iul.pt/conteudos/iscte/quem-somos/12/historia-iscte
1985053100	1985-05-31	José Manuel Prostes da Fonseca é Presidente do Conselho Diretivo (reeleito)	Iscte	sim	Termo de Posse a 31-05-1985.				
1985053101	1985-05-31	Mário Pinto é Presidente do Conselho Pedagógico (reeleito) 	Iscte	sim	Termo de Posse a 31-05-1985.				
1985061900	1985-06-19	Criação do Centro de Investigação e Estudos de Sociologia (CIES)	Iscte	sim	Acta da Assembleia de Fundadores do CIES- Centro de Investigação de Estudos de Sociologia C.R.L, de 19-06-198 in Diário da República nº. 290, III Série 17/12/1985, pp. 13446-13448 	Acta publicada em Diário da República		documento	https://files.dre.pt/gratuitos/3s/1985/12/1985d290s000.pdf
1985062000	1985-06-20	Criado pelo Ministério da Saúde o grupo de trabalho da SIDA	Nacional	sim		Homenagem à Profª. Doutora Laura Aires		pagina_web	https://www.pnvihsida.dgs.pt/comunicacao-social/arquivo-de-noticias/2004/homenagem-a-prof-doutora-laura-aires.aspx
1985090200	1985-09-02	Entrada em funcionamento da Rede Multibanco (MB)	Nacional	sim		Reportagem "25 Anos do Multibanco"		video	https://www.youtube.com/watch?v=cTpf1aLjyRU
1985092000	1985-09-20	João Ferreira de Almeida é Presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 20-09-1985.				
1985093000	1985-09-30	Número de estudantes: 2798	Iscte	sim	Seviços Académicos citados por Oliveira, José Manuel Paquete de, “ISCTE: 20 anos a fazer universidade fora da academia”, Sociologia - Problemas e Práticas, Nº 13, 1993, p. 182  - acessìvel em https://sociologiapp.iscte-iul.pt/fichaartigo.jsp?pkid=276	Publicação on-line de José Manuel Paquete de, “ISCTE: 20 anos a fazer universidade fora da academia”, Sociologia - Problemas e Práticas, Nº 13, 1993		pagina_web	https://sociologiapp.iscte-iul.pt/fichaartigo.jsp?pkid=276
1985123100	1985-12-31	Criação da Revista de Gestão neste ano	Iscte	sim	https://porbase.bnportugal.gov.pt/ipac20/ipac.jsp?session=166J32852S63F.155635&profile=porbase&source=~!bnp&view=subscriptionsummary&uri=full=3100024~!37865~!0&ri=1&aspect=subtab11&menu=search&ipp=20&spp=20&staffonly=&term=%22revista+de+gest%C3%83%C2%A3o%22&index=.GW&uindex=&aspect=subtab11&menu=search&ri=1	Revista de Gestão		pagina_web	https://porbase.bnportugal.gov.pt/ipac20/ipac.jsp?session=166J32852S63F.155635&profile=porbase&source=~!bnp&view=subscriptionsummary&uri=full=3100024~!37865~!0&ri=1&aspect=subtab11&menu=search&ipp=20&spp=20&staffonly=&term=%22revista+de+gest%C3%83%C2%A3o%22&index=.GW&uindex=&aspect=subtab11&menu=search&ri=1
1986010100	1986-01-01	Adesão de Portugal e Espanha à CEE	Internacional	sim		Portugal na cee 12-06-1985 e 01-01-1986 rtp		video	https://www.youtube.com/watch?v=2o3Z0jUGE1A
1986010100	1986-01-01	Adesão de Portugal e Espanha à CEE	Internacional	sim		20 anos da Adesão de Portugal e Espanha à CEE		video	https://www.youtube.com/watch?v=A7MgmDL1Ggw
1986042600	1986-04-26	Acidente nuclear na central de Chernobil, Ucrânia, URSS	Internacional	sim		Chernobyl Nuclear Explosion Disaster Explained (Hour by Hour)		video	https://www.youtube.com/watch?v=2uJhjqBz5Tk
1986052200	1986-05-22	João Ferreira de Almeida é Presidente do Conselho Científico (reeleito)	Iscte	sim	Termo de Posse a 22-05-1986.				
1986052201	1986-05-22	José Manuel Prostes da Fonseca é Presidente do Conselho Diretivo (reeleito)	Iscte	sim	Termo de Posse a 22-05-1986.				
1986052202	1986-05-22	António da Silva Leal é Presidente do Conselho Pedagógico (eleito)	Iscte	sim	Termo de Posse a 22-05-1986. 				
1986060900	1986-06-09	Criação do Centro de Estudos de Antropologia Social (CEAS)	Iscte	sim	http://ceas.iscte.pt/ceas_apresentacao.php; https://www.flickr.com/photos/iscteiul/51971599155/in/album-72177720297729830/	Fotografia dos fundadores do CEAS		imagem	https://www.flickr.com/photos/iscteiul/51971599155/in/album-72177720297729830/
1986093000	1986-09-30	Criação do Doutoramento em Antropologia Social	Iscte	sim	Despacho n.º 95/SEES/86 in Diário da República n.º 225/1986, II Série, 30/09/1986, p. 9002 - acessível em https://files.dre.pt/gratuitos/2s/1986/09/2S225A0000S00.pdf	Despacho n.º 95/SEES/86 - Diário da República n.º 225/1986, Série II de 1986-09-30 , p. 9002		documento	https://files.dre.pt/gratuitos/2s/1986/09/2S225A0000S00.pdf
1986093001	1986-09-30	Criação do Doutoramento em Organização e Gestão de Empresas	Iscte	sim	Despacho n.º 95/SEES/86 in Diário da República n.º 225/1986, II Série, 30/09/1986, p. 9002 - acessível em https://files.dre.pt/gratuitos/2s/1986/09/2S225A0000S00.pdf	Despacho n.º 95/SEES/86 - Diário da República n.º 225/1986, Série II de 1986-09-30 , p. 9002		documento	https://files.dre.pt/gratuitos/2s/1986/09/2S225A0000S00.pdf
1986093002	1986-09-30	Criação do Doutoramento em Sociologia	Iscte	sim	Despacho n.º 95/SEES/86 in Diário da República n.º 225/1986, II Série, 30/09/1986, p. 9002 - acessível em https://files.dre.pt/gratuitos/2s/1986/09/2S225A0000S00.pdf	Despacho n.º 95/SEES/86 - Diário da República n.º 225/1986, Série II de 1986-09-30 , p. 9002		documento	https://files.dre.pt/gratuitos/2s/1986/09/2S225A0000S00.pdf
1986101400	1986-10-14	Lei de Bases do Sistema Educativo	Nacional	sim	Decreto Lei nº 46/86 de 14 de Outubro in Diário da República, nº237, I Série, 14/10/1986, pp. 3067-3081 - acessível em https://files.dre.pt/1s/1986/10/23700/30673081.pdf	Decreto Lei nº 46/86, Diário da República nº 237, I Série de 14 de Outubro		pagina_web	https://files.dre.pt/1s/1986/10/23700/30673081.pdf
1986122300	1986-12-23	Criação da Fundação para o Desenvolvimento dos Meios Nacionais de Cálculo Científico (FCCN)	Nacional	sim	https://www.fccn.pt	Site da FCCN	CONFIRMAR	pagina_web	https://www.fccn.pt/quem-somos/historia/
1986123100	1986-12-31	Criação da revista Sociologia. Problemas e Práticas neste ano	Iscte	sim	https://sociologiapp.iscte-iul.pt/capas/1g.jpg 	Capa do Nº. 1		imagem	https://www.flickr.com/photos/iscteiul/51971106468/in/album-72177720297729830/
1987061500	1987-06-15	Criação do Programa Erasmus (entre os seus promotores europeus está Manuel Marín (1949-2017) 	Internacional	sim	Website da CE: "What's in a name? History of the Erasmus Programme". Archived from the original on 4 April 2013.	Website da CE: "What's in a name? History of the Erasmus Programme". Archived from the original on 4 April 2013.		pagina_web	https://web.archive.org/web/20130404063516/http://ec.europa.eu/education/erasmus/history_en.htm
1987062600	1987-06-26	José Manuel Prostes da Fonseca é Presidente do Conselho Diretivo (reeleito)	Iscte	sim	Termo de Posse a 26-06-1987.				
1987062601	1987-06-26	João Ferreira de Almeida é Presidente do Conselho Científico (reeleito)	Iscte	sim	Termo de Posse a 26-06-1987.				
1987062602	1987-06-26	António Silva Leal é Presidente do Conselho Pedagógico (eleito)	Iscte	sim	Termo de Posse a 26-06-1987.				
1987121600	1987-12-16	Criação do JUSOECONOMIAE - Centro de Estudos de Direito de Empresas da Administração Pública e das Comunidades Europeias	Iscte	sim	Registo on-line no site SGMAI Secretaria-Geral do Ministério de Administração interna; código de referência PT/SGMAI/GCLSB/H-B/001/04117 - acessível em https://docs.google.com/spreadsheets/d/1cHAEPs9vlBa_d0CJxrZxnGgM9g0pXWXvpkM5lsMfbhY/edit#gid=1583501620	Registo on-line no site SGMAI Secretaria-Geral do Ministério de Administração interna; código de referência PT/SGMAI/GCLSB/H-B/001/04117		imagem	https://www.flickr.com/photos/iscteiul/51971106423/in/album-72177720297729830/
1988042700	1988-04-27	José Manuel Prostes da Fonseca é Presidente do Conselho Diretivo (reeleito)	Iscte	sim	Termo de Posse a 27-04-1988.				
1988042701	1988-04-27	José Manuel Vaz é Presidente do Conselho Pedagógico (eleito)	Iscte	sim	Termo de Posse a 27-04-1988.				
1988051700	1988-05-17	Afonso de Barros é Presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 17-05-1988.				
1988072600	1988-07-26	Criação do Mestrado em Sociologia	Iscte	sim	Portaria nº 491/88 de 26 Julho in Diário da República, n.º 26, I Série, 26/07/1988, pp. 3017-3019 - acessível em https://files.dre.pt/1s/1988/07/17100/30173019.pdf	Portaria nº 491/88 de 26 Julho		documento	https://files.dre.pt/1s/1988/07/17100/30173019.pdf
1988072700	1988-07-27	Criação do Mestrado em Ciências Empresariais	Iscte	sim	Portaria nº 496/88 de 27 Julho in Diário da República, n.º 172, I Série, 27/07/1988, pp. 3100-3101 - acessível em https://files.dre.pt/1s/1988/07/17200/31003101.pdf	Portaria nº 496/88 de 27 Julho		documento	https://files.dre.pt/1s/1988/07/17200/31003101.pdf
1988072700	1988-07-27	Criação do Mestrado em Ciências Empresariais	Iscte	sim	Portaria nº 496/88 de 27 Julho in Diário da República, n.º 172, I Série, 27/07/1988, pp. 3100-3101	Portaria nº 496/88 de 27 Julho		imagem	https://www.flickr.com/photos/iscteiul/51970031922/in/album-72177720297729830/
1988082500	1988-08-25	Um incêndio destrói parte do histórico quarteirão do Chiado, no centro de Lisboa	Nacional	sim		Incêndio no Chiado - parte 1		video	https://www.youtube.com/watch?v=ZhBby-OBUVQ
1988082500	1988-08-25	Um incêndio destrói parte do histórico quarteirão do Chiado, no centro de Lisboa	Nacional	sim		Incêndio no Chiado - parte 2		video	https://www.youtube.com/watch?v=bSD9YqeZhVI
1988092300	1988-09-23	Rosa Mota ganha medalha de ouro olímpica na maratona de Seul	Nacional	sim		Rosa Mota na Maratona de Seul		imagem	https://img.olympicchannel.com/images/image/private/t_16-9_1240-700/f_auto/v1654715431/primary/fseaswn31qr9ujusmazx
1988092300	1988-09-23	Rosa Mota ganha medalha de ouro olímpica na maratona de Seul	Nacional	sim		Medalhas Olímpicas de Portugal: Rosa Mota, a primeira portuguesa campeã Olímpica		pagina_web	https://olympics.com/pt/noticias/medalhas-olimpicas-de-portugal-rosa-mota-a-primeira-portuguesa-campea-olimpica
1988092300	1988-09-23	Rosa Mota ganha medalha de ouro olímpica na maratona de Seul	Nacional	sim		Rosa Mota vence a Maratona feminina | Seul 1988		pagina_web	https://olympics.com/pt/video/mota-vence-a-maratona-em-seul-1988
1988092300	1988-09-23	Rosa Mota ganha medalha de ouro olímpica na maratona de Seul	Nacional	sim		Video Rosa Mota em Seul		video	https://www.youtube.com/watch?v=2eA5cWXIoA8
1988092300	1988-09-23	Rosa Mota ganha medalha de ouro olímpica na maratona de Seul	Nacional	sim		Portugal's First Female Gold Medalist - Rosa Mota | Olympic Rewind		video	https://www.youtube.com/watch?v=mrG2--oaANk
1988092400	1988-09-24	Lei da Autonomia das Universidades	Nacional	sim	Lei n.º 108/88, de 24 de setembro in Diário da República, n.º 24, I Série, 24/09/1988, pp. 3914-3919 -  acessível em https://files.dre.pt/1s/1988/09/22200/39143919.pdf	Lei n.º 108/88, de 24 de setembro		documento	https://files.dre.pt/1s/1988/09/22200/39143919.pdf
1988110200	1988-11-02	Criação do Instituto para o Desenvolvimento da Gestão Empresarial (INDEG)	Iscte	sim	Santos, Carlos Oliveira., "Formar para a Sociedade do Conhecimento INDEG-ISCTE 30 anos", Lisboa, ISCTE, 2018, p. 38 - acessìvel em https://repositorio.iscte-iul.pt/handle/10071/17835	Publicação on-line (Repositório ISCTE).  Santos, Carlos Oliveira, Livro "Formar para a Sociedade do Conhecimento - INDEG-ISCTE 30 anos,  2018		imagem	https://www.flickr.com/photos/iscteiul/51971034186/in/album-72177720297729830/
1988110900	1988-11-09	Criação da Associação para o Desenvolvimento das Telecomunicações e Técnicas de Informática (ADETTI)	Iscte	sim	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, código de referência PT/SGMAI/GCLSB/H-B/001/06988 - acessível em https://agc.sg.mai.gov.pt/details?id=580295	Registo de descrição, código de referência PT/SGMAI/GCLSB/H-B/001/06988 - Associação para o Desenvolvimento de Telecomunicações e Técnicas de Informática (ADETTI)		imagem	https://www.flickr.com/photos/iscteiul/51971598560/in/album-72177720297729830/
1988111800	1988-11-18	Criação do GIESTA-ISCTE Grupo de Investigação em Estatística e Análise de Dados	Iscte	sim	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, código de referência PT/SGMAI/GCLSB/H-B/001/04777 - acessível em https://agc.sg.mai.gov.pt/details?id=578084	Registo on-line no site SGMAI Secretaria-Geral do Ministério de Administração interna; código de referência PT/SGMAI/GCLSB/H-B/001/04777		pagina_web	https://agc.sg.mai.gov.pt/details?id=578084
1989040700	1989-04-07	Afonso de Barros é Presidente do Conselho Científico (reeleito)	Iscte	sim	Termo de Posse a 07-04-1989.				
1989040701	1989-04-07	José Manuel Prostes da Fonseca é  Presidente do Conselho Diretivo (reeleito)	Iscte	sim	Termo de Posse a 07-04-1989.				
1989041100	1989-04-11	Criação do Centro de Estudos sobre a Mudança Socioeconómica (DINAMIA)	Iscte	sim	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, código de referência PT/SGMAI/GCLSB/H-B/001/04456 e informação do Prof. Jorge Freitas Branco segundo COMMUNICATION AND PLANNING OFFICE Dinamia - acessível em https://agc.sg.mai.gov.pt/details?id=577763&ht=centro&detailsType=Description	Registo on-line no site SGMAI Secretaria-Geral do Ministério de Administração interna; código de referência PT/SGMAI/GCLSB/H-B/001/04456		pagina_web	 https://agc.sg.mai.gov.pt/details?id=577763&ht=centro&detailsType=Description
1989041400	1989-04-14	Aprovação de símbolo institucional do ISCTE. 	Iscte	não	Despacho nº 1/CD/89 in Diário da República n.º 127, II Série, 3/6/1989	Aprovação do símbolo do ISCTE publicada em Diário da República		documento	https://files.dre.pt/gratuitos/2s/1989/06/2S127A0000S00.pdf
1989050400	1989-05-04	Rogério Roque Amaro é Presidente do Conselho Pedagógico (eleito)	Iscte	sim	Termo de Posse a 04-05-1989.				
1989060300	1989-06-03	Repressão pelo exército dos manifestantes na praça Tiananmen, em Pequim	Internacional	sim		Tank Man: what happened at Tiananmen Square?		video	https://www.youtube.com/watch?v=4woMuFZAx88
1989060300	1989-06-03	Repressão pelo exército dos manifestantes na praça Tiananmen, em Pequim	Internacional	sim		Man vs. tank in Tiananmen square (1989)		video	https://www.youtube.com/watch?v=YeFzeNAHEhU
1989071200	1989-07-12	Criação da Licenciatura em Informática e Gestão de Empresas	Iscte	sim	Portaria n.º 536/89 de 12 de Julho in Diário da República, n.º 158, I Série, 12/07/1989, pp. 2791-2792 - acess`vel em https://files.dre.pt/1s/1989/07/15800/27912792.pdf	Portaria n.º 536/89 - Diário da República n.º 158/1989, Série II de 1989-07-12		documento	https://files.dre.pt/1s/1989/07/15800/27912792.pdf
1989072500	1989-07-25	Primeiro Doutoramento em Antropologia Social, José Fialho Feliciano	Iscte	sim	Acta da reunião das provas de doutoramento; Unidade de Apoio ao 3.º Ciclo 	Acta da reunião das provas de doutoramento ; Unidade de Apoio ao 3.º Ciclo 		imagem	https://www.flickr.com/photos/iscteiul/51971034116/in/album-72177720297729830/
1989110900	1989-11-09	Derrube do Muro de Berlim	Internacional	sim		Queda do Muro de Berlim - 20 Anos		video	https://www.youtube.com/watch?v=0YB9RfGOdIw
1989110900	1989-11-09	Derrube do Muro de Berlim	Internacional	sim		The fall of the Berlin Wall in 1989		video	https://www.youtube.com/watch?v=zmRPP2WXX0U
1990020700	1990-02-07	Publicação dos Estatutos do ISCTE, que o consagra o como "estabelecimento de ensino superior universitário" com "unidades científicas e de ensino" em Antropologia Social, Ciências de Gestão e Sociologia	Iscte	sim	Despacho normativo 11/90 de 4 de Janeiro in Diário da República, n.º 32, I Série, 07/02/1990, pp. 517-525 - acessível em https://files.dre.pt/1s/1990/02/03200/05170525.pdf	Despacho normativo 11/90 de 4 de Janeiro		documento	https://files.dre.pt/1s/1990/02/03200/05170525.pdf
1990020700	1990-02-07	Publicação dos Estatutos do ISCTE, que o consagra o como "estabelecimento de ensino superior universitário" com "unidades científicas e de ensino" em Antropologia Social, Ciências de Gestão e Sociologia	Iscte	sim	Despacho normativo 11/90 de 4 de Janeiro in Diário da República, n.º 32, I Série, 07/02/1990, pp. 517-525	Despacho normativo 11/90 de 4 de Janeiro		imagem	https://www.flickr.com/photos/iscteiul/51971105863/in/album-72177720297729830/
1990032300	1990-03-23	Afonso de Barros é Presidente do ISCTE (eleito)	Iscte	sim	Termo de Posse a 23-03-1990.				
1990032301	1990-03-23	Jorge Correia Jesuíno é Presidente do Conselho Científico (eleito)	Iscte	sim	Termo de Posse a 23-03-1990.				
1990080200	1990-08-02	Primeira Guerra do Golfo	Internacional	sim		The Gulf War - explained in 2 minutes		video	https://www.youtube.com/watch?v=aR3gCXkRePQ
1990093000	1990-09-30	Número de estudantes: 3172	Iscte	sim	Seviços Académicos citados por Oliveira, José Manuel Paquete de, “ISCTE: 20 anos a fazer universidade fora da academia”, in Sociologia - Problemas e Práticas, Nº 13, 1993, p. 182  - acessível em https://sociologiapp.iscte-iul.pt/fichaartigo.jsp?pkid=276	Publicação on-line de José Manuel Paquete de, “ISCTE: 20 anos a fazer universidade fora da academia”, Sociologia - Problemas e Práticas, Nº 13, 1993		pagina_web	https://sociologiapp.iscte-iul.pt/fichaartigo.jsp?pkid=276
1990112600	1990-11-26	Criação do Centro de Estudos Africanos (CEA) com o figurino organizativo de Associação	Iscte	sim	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, PT/SGMAI/GCLSB/H-B/001/09947 - acessível em https://agc.sg.mai.gov.pt/details?id=583254&ht=centro&detailsType=Description	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, código de referência PT/SGMAI/GCLSB/H-B/001/09947		pagina_web	https://agc.sg.mai.gov.pt/details?id=583254&detailsType=Description
1990120700	1990-12-07	Criação da Tuna académica	Iscte	sim	https://taiscte.pt/historia/; https://www.flickr.com/photos/iscteiul/51971324069/in/album-72177720297729830/	Tuna Académica do ISCTE		imagem	https://www.flickr.com/photos/iscteiul/51971324069/in/album-72177720297729830/
1991022700	1991-02-27	Criação do Centro de Estudos Territoriais (CET)	Iscte	sim	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, PT/SGMAI/GCLSB/H-B/001/05073 - acessível em https://agc.sg.mai.gov.pt/details?id=578380	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, código de referência PT/SGMAI/GCLSB/H-B/001/05073		pagina_web	https://agc.sg.mai.gov.pt/details?id=578380
1991051400	1991-05-14	Primeiro McDonald's em Portugal	Nacional	sim		Mapa de implantação da McDonald's em Portugal		pagina_web	https://www.mcdonalds.pt/sobre-a-mcdonalds-portugal/historia-da-marca-em-portugal
1991052200	1991-05-22	Acácio Magro é Presidente do Conselho Pedagógico (eleito)	Iscte	sim	Termo de Posse a 22-05-1991.				
1991102800	1991-10-28	Criam-se os primeiros três departamentos: Antropologia, Gestão e Sociologia	Iscte	sim	Despacho 196/ME/91 de 7 de Janeiro in Diário da República, n.º 4/2014, II Série, 07/01/2014, p. 306	Despacho 196/ME/91 de 7 de Janeiro		imagem	https://www.flickr.com/photos/iscteiul/51971033951/in/album-72177720297729830/
1991111200	1991-11-12	Massacre de Santa Cruz, em Timor	Internacional	sim		Massacre de Santa Cruz revisitado pela RTP		video	https://www.youtube.com/watch?v=RkPVbhScpPM&t=123s
1991121600	1991-12-16	Criação do Centro de Investigação e de Intervenção Social (CIIS)	Iscte	sim	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, PT/SGMAI/GCLSB/H-B/001/05363 - acessível em https://agc.sg.mai.gov.pt/details?id=578670&ht=centro%7cde%7cinvestigação%7ce%7cintervenção%7csocial&detailsType=Description 	Registo on-line no site SGMAI Secretaria Geral do Ministério da Administração Interna, código de referência PT/SGMAI/GCLSB/H-B/001/05363		imagem	https://www.flickr.com/photos/iscteiul/51971105743/in/album-72177720297729830/
1991121900	1991-12-19	Primeiro mestre em Ciências Empresariais, João António Martins Tavares	Iscte	não					
1991122600	1991-12-26	Fim da URSS	Internacional	sim		URSS: O início do fim		video	https://www.youtube.com/watch?v=E1uk9OlSnVc
1992010100	1992-01-01	Criada a Revista Portuguesa de Gestão	Iscte	sim	https://catalogo.biblioteca.iscte-iul.pt/cgi-bin/koha/opac-detail.pl?biblionumber=62000	Publicação on-line, Revista Portuguesa de Gestão 		pagina_web	https://bibliotecadigital.fgv.br/ojs/index.php/rbpg
1992040800	1992-04-08	João Ferreira de Almeida é Presidente do ISCTE (eleito)	Iscte	sim	Termo de Posse a 08-04-1992				
1992060300	1992-06-03	ECO-92, Rio de Janeiro	Internacional	sim		Conferência das Nações Unidas sobre o Meio Ambiente e o Desenvolvimento (ECO-92)		pagina_web	https://pt.wikipedia.org/wiki/ECO-92
1992060300	1992-06-03	ECO-92, Rio de Janeiro	Internacional	sim		ECO-92: o que foi a conferência e quais foram seus principais resultados?		pagina_web	https://www.politize.com.br/eco-92/
1992060300	1992-06-03	ECO-92, Rio de Janeiro	Internacional	sim		A ECO 92 na televisão brasileira		video	https://www.youtube.com/watch?v=N7ugHqgBEDsa
1992100600	1992-10-06	SIC: primeiro canal televisivo privado	Nacional	sim		Primeiro canal de televisão privado		pagina_web	https://sicnoticias.pt/especiais/sic-25-anos/2017-09-29-Primeiro-canal-de-televisao-privado-nasceu-ha-25-anos
1992100600	1992-10-06	SIC: primeiro canal televisivo privado	Nacional	sim		Início das Emissões da SIC		video	https://www.youtube.com/watch?v=MAxCTFlYzKI
1992100800	1992-10-08	Primeiro mestre em Sociologia, Luís Capucha	Iscte	não	Prof. Jorge Freitas Branco				
1992121500	1992-12-15	Emissáo de medalha (20º aniversário)	Iscte	sim	Medalha comemorativa do 20º. ano	Medalha comemorativa do 20º. ano; https://www.flickr.com/photos/iscteiul/52013292963/in/album-72177720298200772/		imagem	https://www.flickr.com/photos/iscteiul/52013292963/in/album-72177720298200772/
1992121501	1992-12-15	Publicação do Dossiê "20 anos do ISCTE  in "Sociologia Problemas e Práticas. "ISCTE: 20 anos a fazer universidade fora da academia" nº 13	Iscte	sim	Sociologia. Problemas e Práticas, Nº 13, 1993, pp. 175-229 - acessível em https://sociologiapp.iscte-iul.pt/pdfs/27/276.pdf	publicação on-line, Sociologia. Problemas e Práticas, Nº 13, 1993		pagina_web	https://sociologiapp.iscte-iul.pt/pdfs/27/276.pdf
1992123100	1992-12-31	Acesso à Internet neste ano	Iscte	não	Prof. Jorge Freitas Branco				
1992123101	1992-12-31	Criação do BRU- IUL nesse ano	Iscte	não	Prof. Jorge Freitas Branco				
1993020100	1993-02-01	Criação do Doutoramento em Economia	Iscte	sim	Despacho n.o 1/93 in Diário da República, II Série, 01/02/93, p. 1157 - acessível em https://files.dre.pt/gratuitos/2s/1993/02/2S026A0000S00.pdf	Despacho n.o 1/93 de 1 de fevereiro		documento	https://files.dre.pt/gratuitos/2s/1993/02/2S026A0000S00.pdf
1993020101	1993-02-01	Criação do Doutoramento em História Social Contemporânea	Iscte	sim	Despacho n.o 1/93 in Diário da República, II Série, 01/02/93, p. 1157 - acessível em https://files.dre.pt/gratuitos/2s/1993/02/2S026A0000S00.pdf	Despacho n.o 1/93 de 1 de fevereiro		documento	https://files.dre.pt/gratuitos/2s/1993/02/2S026A0000S00.pdf
1993020102	1993-02-01	Criação do Doutoramento em Psicologia Social e Organizacional	Iscte	sim	Despacho n.o 1/93 in Diário da República, II Série, 01/02/93, p. 1157 - acessível em https://files.dre.pt/gratuitos/2s/1993/02/2S026A0000S00.pdf	Despacho n.o 1/93 de 1 de fevereiro		documento	https://files.dre.pt/gratuitos/2s/1993/02/2S026A0000S00.pdf
1993061100	1993-06-11	Inauguração do edifício do INDEG (3.038 m2)	Iscte	sim	Santos, Carlos Oliveira., "Formar para a Sociedade do Conhecimento INDEG-ISCTE 30 anos", Lisboa,  INDEG-ISCTE, 2018, p. 38 - acessível em https://repositorio.iscte-iul.pt/handle/10071/17835	Edifíciio INDEG-ISCTE		imagem	https://www.flickr.com/photos/iscteiul/52013234411/in/album-72177720298200772/
1993072000	1993-07-20	Criação da Licenciatura em Gestão e Engenharia Industrial	Iscte	sim	Despacho n.º 23/93 de 20/07/1993, in Diário da República n.º 168/1993, II Série, 20/07/1993, pp. 7720-(61)-7720-(63) - acessível em  https://files.dre.pt/gratuitos/2s/1993/07/2S168A0000S01.pdf	Despacho n.º 23/93 de 20 de Julho		documento	https://files.dre.pt/gratuitos/2s/1993/07/2S168A0000S01.pdf
